fecha,producto,volumen_diario,transacciones,ticket_promedio,dato_imputado
2022-03-21,EXTRA,1523.004,429,3.550125874125874,0
2022-03-21,SUPER,95.22,16,5.95125,0
2022-03-22,DIESEL,3162.3559999999998,162,19.520716049382713,0
2022-03-22,EXTRA,1426.059,391,3.6472097186700765,0
2022-03-22,SUPER,70.851,15,4.7234,0
2022-03-23,DIESEL,2809.098,152,18.48090789473684,0
2022-03-23,EXTRA,1369.773,360,3.804925,0
2022-03-23,SUPER,42.977000000000004,9,4.775222222222222,0
2022-03-24,DIESEL,2854.641,160,17.841506250000002,0
2022-03-24,EXTRA,1646.997,455,3.6197736263736267,0
2022-03-24,SUPER,83.834,18,4.657444444444445,0
2022-03-25,DIESEL,2661.563,153,17.39583660130719,0
2022-03-25,EXTRA,1686.97,470,3.5892978723404254,0
2022-03-25,SUPER,93.277,20,4.66385,0
2022-03-26,DIESEL,3167.264,151,20.975258278145695,0
2022-03-26,EXTRA,1732.918,437,3.965487414187643,0
2022-03-26,SUPER,25.194,5,5.0388,0
2022-03-27,DIESEL,2269.685,86,26.391686046511627,0
2022-03-27,EXTRA,1382.962,361,3.830919667590028,0
2022-03-27,SUPER,61.846000000000004,13,4.757384615384615,0
2022-03-28,DIESEL,3772.798,161,23.43352795031056,0
2022-03-28,EXTRA,1593.404,421,3.784807600950119,0
2022-03-28,SUPER,86.87299999999999,16,5.429562499999999,0
2022-03-29,DIESEL,2897.538,142,20.40519718309859,0
2022-03-29,EXTRA,1478.195,413,3.5791646489104116,0
2022-03-29,SUPER,62.491,12,5.207583333333333,0
2022-03-30,DIESEL,3031.169,152,19.941901315789472,0
2022-03-30,EXTRA,1550.573,419,3.7006515513126494,0
2022-03-30,SUPER,57.43,13,4.417692307692308,0
2022-03-31,DIESEL,2504.17,153,16.367124183006535,0
2022-03-31,EXTRA,1704.643,468,3.642399572649573,0
2022-03-31,SUPER,169.876,25,6.79504,0
2022-04-01,DIESEL,2468.44,151,16.34728476821192,0
2022-04-01,EXTRA,1551.9569999999999,397,3.9092115869017627,0
2022-04-01,SUPER,49.728,8,6.216,0
2022-04-02,DIESEL,2367.376,133,17.799819548872183,0
2022-04-02,EXTRA,1860.506,462,4.027069264069264,0
2022-04-02,SUPER,120.815,22,5.491590909090909,0
2022-04-03,DIESEL,1644.9189999999999,89,18.48223595505618,0
2022-04-03,EXTRA,1347.693,341,3.9521788856304987,0
2022-04-03,SUPER,75.432,12,6.2860000000000005,0
2022-04-04,DIESEL,2625.199,155,16.936767741935483,0
2022-04-04,EXTRA,1782.134,473,3.767725158562368,0
2022-04-04,SUPER,72.108,15,4.8072,0
2022-04-05,DIESEL,2121.724,147,14.433496598639456,0
2022-04-05,EXTRA,1674.761,430,3.8947930232558137,0
2022-04-05,SUPER,99.53,18,5.529444444444445,0
2022-04-06,DIESEL,3719.925,163,22.82162576687117,0
2022-04-06,EXTRA,1655.26,452,3.662079646017699,0
2022-04-06,SUPER,53.388999999999996,18,2.9660555555555552,0
2022-04-07,DIESEL,3032.533,166,18.26827108433735,0
2022-04-07,EXTRA,1857.704,482,3.8541576763485477,0
2022-04-07,SUPER,105.41799999999999,17,6.2010588235294115,0
2022-04-08,DIESEL,2502.676,147,17.025006802721087,0
2022-04-08,EXTRA,1903.902,497,3.830788732394366,0
2022-04-08,SUPER,81.848,14,5.846285714285714,0
2022-04-09,DIESEL,1900.755,130,14.621192307692308,0
2022-04-09,EXTRA,2034.235,552,3.685208333333333,0
2022-04-09,SUPER,100.088,17,5.887529411764706,0
2022-04-10,DIESEL,2033.764,86,23.648418604651162,0
2022-04-10,EXTRA,1125.865,277,4.064494584837545,0
2022-04-10,SUPER,77.107,14,5.507642857142857,0
2022-04-11,DIESEL,2505.017,144,17.39595138888889,0
2022-04-11,EXTRA,999.685,263,3.801083650190114,0
2022-04-11,SUPER,47.866,11,4.351454545454545,0
2022-04-12,DIESEL,3843.431,189,20.335613756613757,0
2022-04-12,EXTRA,1612.173,429,3.757979020979021,0
2022-04-12,SUPER,36.138999999999996,9,4.015444444444444,0
2022-04-13,DIESEL,2588.302,172,15.048267441860466,0
2022-04-13,EXTRA,1919.33,508,3.7782086614173225,0
2022-04-13,SUPER,48.712,8,6.089,0
2022-04-14,DIESEL,2526.478,167,15.128610778443115,0
2022-04-14,EXTRA,2179.27,560,3.8915535714285716,0
2022-04-14,SUPER,48.528999999999996,10,4.8529,0
2022-04-15,DIESEL,1684.186,102,16.51162745098039,0
2022-04-15,EXTRA,1744.218,416,4.192831730769231,0
2022-04-15,SUPER,48.596000000000004,11,4.417818181818182,0
2022-04-16,DIESEL,1512.413,124,12.196879032258064,0
2022-04-16,EXTRA,1752.681,460,3.8101760869565218,0
2022-04-16,SUPER,22.383,8,2.797875,0
2022-04-17,DIESEL,2292.518,100,22.92518,0
2022-04-17,EXTRA,1290.153,339,3.8057610619469027,0
2022-04-17,SUPER,46.409,13,3.569923076923077,0
2022-04-18,DIESEL,3054.286,157,19.45405095541401,0
2022-04-18,EXTRA,1723.629,431,3.9991392111368906,0
2022-04-18,SUPER,62.096000000000004,11,5.64509090909091,0
2022-04-19,DIESEL,2605.61,152,17.14217105263158,0
2022-04-19,EXTRA,1669.353,435,3.837593103448276,0
2022-04-19,SUPER,40.656,10,4.0656,0
2022-04-20,DIESEL,3562.139,174,20.472063218390804,0
2022-04-20,EXTRA,1694.4845,450,3.765521111111111,0
2022-04-20,SUPER,63.17,14,4.512142857142857,0
2022-04-21,DIESEL,3031.12,165,18.370424242424242,0
2022-04-21,EXTRA,1640.236,455,3.604914285714286,0
2022-04-21,SUPER,38.822,9,4.313555555555556,0
2022-04-22,DIESEL,2513.46,150,16.7564,0
2022-04-22,EXTRA,1784.144,488,3.656032786885246,0
2022-04-22,SUPER,103.828,16,6.48925,0
2022-04-23,DIESEL,2692.818,129,20.874558139534884,0
2022-04-23,EXTRA,2129.037,526,4.047598859315589,0
2022-04-23,SUPER,219.482,32,6.8588125,0
2022-04-24,DIESEL,1681.42,89,18.8923595505618,0
2022-04-24,EXTRA,1469.727,373,3.940286863270778,0
2022-04-24,SUPER,254.066,40,6.35165,0
2022-04-25,DIESEL,2916.309,157,18.575216560509556,0
2022-04-25,EXTRA,1603.687,413,3.883019370460048,0
2022-04-25,SUPER,50.51,13,3.8853846153846154,0
2022-04-26,DIESEL,3240.732,150,21.60488,0
2022-04-26,EXTRA,1659.818,438,3.789538812785388,0
2022-04-26,SUPER,22.464,8,2.808,0
2022-04-27,DIESEL,2873.301,156,18.418596153846153,0
2022-04-27,EXTRA,1651.836,458,3.6066288209606987,0
2022-04-27,SUPER,33.876999999999995,5,6.775399999999999,0
2022-04-28,DIESEL,2531.504,152,16.654631578947367,0
2022-04-28,EXTRA,1705.968,471,3.6220127388535035,0
2022-04-28,SUPER,48.150000000000006,9,5.3500000000000005,0
2022-04-29,DIESEL,2516.927,154,16.343681818181818,0
2022-04-29,EXTRA,1790.746,478,3.7463305439330545,0
2022-04-29,SUPER,61.197,13,4.707461538461539,0
2022-04-30,DIESEL,1958.773,127,15.423409448818896,0
2022-04-30,EXTRA,2083.674,525,3.968902857142857,0
2022-04-30,SUPER,107.939,17,6.34935294117647,0
2022-05-01,DIESEL,1422.959,98,14.519989795918368,0
2022-05-01,EXTRA,1402.825,372,3.771034946236559,0
2022-05-01,SUPER,101.334,16,6.333375,0
2022-05-02,DIESEL,3028.777,135,22.435385185185186,0
2022-05-02,EXTRA,1396.354,362,3.8573314917127073,0
2022-05-02,SUPER,37.65,9,4.183333333333334,0
2022-05-03,DIESEL,2529.16,152,16.63921052631579,0
2022-05-03,EXTRA,1862.358,481,3.8718461538461537,0
2022-05-03,SUPER,61.673,8,7.709125,0
2022-05-04,DIESEL,2685.376,169,15.889798816568048,0
2022-05-04,EXTRA,1541.373,411,3.750299270072993,0
2022-05-04,SUPER,42.116,11,3.8287272727272725,0
2022-05-05,DIESEL,2816.476,176,16.002704545454545,0
2022-05-05,EXTRA,1913.009,478,4.002110878661088,0
2022-05-05,SUPER,46.57,12,3.8808333333333334,0
2022-05-06,DIESEL,2457.693,143,17.186664335664336,0
2022-05-06,EXTRA,1555.272,428,3.633813084112149,0
2022-05-06,SUPER,97.02199999999999,16,6.0638749999999995,0
2022-05-07,DIESEL,1729.771,127,13.62024409448819,0
2022-05-07,EXTRA,2109.856,520,4.057415384615385,0
2022-05-07,SUPER,56.336000000000006,10,5.6336,0
2022-05-08,DIESEL,1179.033,80,14.737912499999998,0
2022-05-08,EXTRA,1584.038,411,3.8541070559610704,0
2022-05-08,SUPER,41.065999999999995,7,5.866571428571428,0
2022-05-09,DIESEL,3197.656,146,21.901753424657535,0
2022-05-09,EXTRA,1576.502,415,3.7988,0
2022-05-09,SUPER,53.376,9,5.930666666666666,0
2022-05-10,DIESEL,3212.931,171,18.789070175438596,0
2022-05-10,EXTRA,1757.274,451,3.896394678492239,0
2022-05-10,SUPER,5.243,3,1.7476666666666667,0
2022-05-11,DIESEL,4363.132,164,26.604463414634143,0
2022-05-11,EXTRA,1699.967,467,3.640186295503212,0
2022-05-11,SUPER,42.620000000000005,8,5.327500000000001,0
2022-05-12,DIESEL,2419.156,155,15.607458064516129,0
2022-05-12,EXTRA,1959.155,503,3.8949403578528825,0
2022-05-12,SUPER,40.896,11,3.7178181818181817,0
2022-05-13,DIESEL,2462.13,152,16.19822368421053,0
2022-05-13,EXTRA,1727.7259999999999,450,3.839391111111111,0
2022-05-13,SUPER,53.483000000000004,10,5.3483,0
2022-05-14,DIESEL,1495.02,121,12.355537190082645,0
2022-05-14,EXTRA,1873.64,471,3.978004246284501,0
2022-05-14,SUPER,75.551,16,4.7219375,0
2022-05-15,DIESEL,1508.666,83,18.176698795180723,0
2022-05-15,EXTRA,1364.503,346,3.943650289017341,0
2022-05-15,SUPER,44.527,9,4.947444444444445,0
2022-05-16,DIESEL,2668.241,148,18.028655405405406,0
2022-05-16,EXTRA,1687.61,424,3.980212264150943,0
2022-05-16,SUPER,55.504,10,5.5504,0
2022-05-17,DIESEL,3473.1730000000002,143,24.28792307692308,0
2022-05-17,EXTRA,1587.523,428,3.709165887850467,0
2022-05-17,SUPER,14.465,3,4.821666666666666,0
2022-05-18,DIESEL,2866.364,175,16.379222857142857,0
2022-05-18,EXTRA,1685.038,439,3.838355353075171,0
2022-05-18,SUPER,47.696,11,4.335999999999999,0
2022-05-19,DIESEL,2398.16,157,15.274904458598725,0
2022-05-19,EXTRA,1801.766,486,3.707337448559671,0
2022-05-19,SUPER,53.429,10,5.3429,0
2022-05-20,DIESEL,1907.083,140,13.62202142857143,0
2022-05-20,EXTRA,1634.987,481,3.399141372141372,0
2022-05-20,SUPER,39.343,8,4.917875,0
2022-05-21,DIESEL,1532.433,119,12.877588235294118,0
2022-05-21,EXTRA,1645.229,449,3.6642071269487753,0
2022-05-21,SUPER,27.965,5,5.593,0
2022-05-22,DIESEL,1055.587,66,15.993742424242424,0
2022-05-22,EXTRA,1410.307,351,4.017968660968661,0
2022-05-22,SUPER,99.487,17,5.852176470588235,0
2022-05-23,DIESEL,2582.75,136,18.990808823529413,0
2022-05-23,EXTRA,1485.7839999999999,390,3.809702564102564,0
2022-05-23,SUPER,36.176,5,7.235200000000001,0
2022-05-24,DIESEL,2293.155,150,15.287700000000001,0
2022-05-24,EXTRA,1643.517,438,3.7523219178082194,0
2022-05-24,SUPER,34.204,7,4.886285714285714,0
2022-05-25,DIESEL,2939.276,148,19.859972972972972,0
2022-05-25,EXTRA,1557.259,439,3.5472870159453302,0
2022-05-25,SUPER,40.712,11,3.7010909090909094,0
2022-05-26,DIESEL,3279.527,176,18.633676136363636,0
2022-05-26,EXTRA,1841.915,467,3.9441434689507493,0
2022-05-26,SUPER,23.959,8,2.994875,0
2022-05-27,DIESEL,2589.907,151,17.15170198675497,0
2022-05-27,EXTRA,1855.373,511,3.630866927592955,0
2022-05-27,SUPER,21.201,5,4.2402,0
2022-05-28,DIESEL,1512.427,145,10.430531034482758,0
2022-05-28,EXTRA,2023.897,534,3.790069288389513,0
2022-05-28,SUPER,79.121,13,6.0862307692307684,0
2022-05-29,DIESEL,1566.951,71,22.0697323943662,0
2022-05-29,EXTRA,1341.472,354,3.7894689265536723,0
2022-05-29,SUPER,42.399,6,7.0665000000000004,0
2022-05-30,DIESEL,2793.7889999999998,169,16.531295857988166,0
2022-05-30,EXTRA,1656.245,427,3.8787939110070253,0
2022-05-30,SUPER,12.707,3,4.235666666666667,0
2022-05-31,DIESEL,2741.451,166,16.514765060240965,0
2022-05-31,EXTRA,1751.979,480,3.6499562500000002,0
2022-05-31,SUPER,28.433,6,4.738833333333333,0
2022-06-01,DIESEL,3554.742,154,23.082740259740262,0
2022-06-01,EXTRA,1888.681,501,3.7698223552894214,0
2022-06-01,SUPER,68.862,9,7.651333333333333,0
2022-06-02,DIESEL,2587.476,159,16.27343396226415,0
2022-06-02,EXTRA,1783.398,458,3.893882096069869,0
2022-06-02,SUPER,48.644,9,5.404888888888888,0
2022-06-03,DIESEL,2011.501,153,13.147065359477123,0
2022-06-03,EXTRA,1674.262,417,4.015016786570743,0
2022-06-03,SUPER,26.555999999999997,3,8.851999999999999,0
2022-06-04,DIESEL,1841.869,133,13.84863909774436,0
2022-06-04,EXTRA,1770.515,466,3.7993884120171675,0
2022-06-04,SUPER,53.183,14,3.798785714285714,0
2022-06-05,DIESEL,727.652,53,13.729283018867925,0
2022-06-05,EXTRA,1380.25,363,3.8023415977961434,0
2022-06-05,SUPER,48.546,12,4.0455,0
2022-06-06,DIESEL,2766.213,168,16.465553571428572,0
2022-06-06,EXTRA,1407.49,385,3.655818181818182,0
2022-06-06,SUPER,26.137,6,4.356166666666667,0
2022-06-07,DIESEL,3038.44,162,18.7558024691358,0
2022-06-07,EXTRA,1631.136,424,3.847018867924528,0
2022-06-07,SUPER,12.379,4,3.09475,0
2022-06-08,DIESEL,2848.683,157,18.14447770700637,0
2022-06-08,EXTRA,1598.223,421,3.796254156769596,0
2022-06-08,SUPER,47.05,8,5.88125,0
2022-06-09,DIESEL,2457.794,164,14.986548780487803,0
2022-06-09,EXTRA,1779.056,496,3.5868064516129032,0
2022-06-09,SUPER,18.977,5,3.7954,0
2022-06-10,DIESEL,2148.003,146,14.712349315068494,0
2022-06-10,EXTRA,1894.4,481,3.9384615384615387,0
2022-06-10,SUPER,81.853,17,4.814882352941176,0
2022-06-11,DIESEL,2377.162,129,18.427612403100774,0
2022-06-11,EXTRA,1872.261,496,3.774719758064516,0
2022-06-11,SUPER,90.312,17,5.312470588235294,0
2022-06-12,DIESEL,1757.681,116,15.152422413793104,0
2022-06-12,EXTRA,2263.3,535,4.230467289719627,0
2022-06-12,SUPER,68.008,13,5.231384615384615,0
2022-06-13,DIESEL,1148.268,71,16.172788732394366,0
2022-06-13,EXTRA,906.454,254,3.5687165354330705,0
2022-06-13,SUPER,5.434,1,5.434,0
2022-06-14,DIESEL,494.464,31,15.950451612903226,0
2022-06-14,EXTRA,287.732,93,3.09389247311828,0
2022-06-14,SUPER,1.091,1,1.091,0
2022-06-15,DIESEL,108.421,5,21.6842,0
2022-06-15,EXTRA,72.146,28,2.5766428571428572,0
2022-06-15,SUPER,0.9790000000000001,2,0.48950000000000005,0
2022-06-16,DIESEL,161.2,16,10.075,0
2022-06-16,EXTRA,272.575,94,2.8997340425531912,0
2022-06-17,DIESEL,265.43899999999996,22,12.065409090909089,0
2022-06-17,EXTRA,697.455,187,3.7297058823529414,0
2022-06-18,DIESEL,310.497,26,11.942192307692308,0
2022-06-18,EXTRA,1277.297,319,4.004065830721003,0
2022-06-18,SUPER,5.547000000000001,2,2.7735000000000003,0
2022-06-19,DIESEL,251.429,34,7.394970588235294,0
2022-06-19,EXTRA,2492.264,564,4.41890780141844,0
2022-06-19,SUPER,45.974,28,1.6419285714285714,0
2022-06-20,DIESEL,81.062,12,6.755166666666667,0
2022-06-20,EXTRA,5.881,1,5.881,0
2022-06-20,SUPER,432.419,154,2.8079155844155843,0
2022-06-21,DIESEL,209.832,14,14.988,0
2022-06-21,EXTRA,2.001,1,2.001,0
2022-06-22,SUPER,8.699,2,4.3495,0
2022-06-23,SUPER,3.589,1,3.589,0
2022-06-24,DIESEL,71.05,4,17.7625,0
2022-06-25,DIESEL,113.536,14,8.109714285714286,0
2022-06-26,DIESEL,1076.859,92,11.704989130434782,0
2022-06-26,EXTRA,3694.215,731,5.053645690834474,0
2022-06-27,DIESEL,1183.834,127,9.321527559055118,0
2022-06-27,EXTRA,2288.88,431,5.310626450116009,0
2022-06-27,SUPER,5.0,1,5.0,0
2022-06-28,DIESEL,1058.492,53,19.97154716981132,0
2022-06-28,EXTRA,0.026,1,0.026,0
2022-06-29,DIESEL,2019.268,198,10.198323232323233,0
2022-06-29,EXTRA,2717.2090000000003,388,7.003115979381444,0
2022-06-29,SUPER,797.841,268,2.977018656716418,0
2022-06-30,DIESEL,1134.391,48,23.633145833333334,0
2022-06-30,EXTRA,836.365,181,4.620801104972376,0
2022-06-30,SUPER,89.459,43,2.0804418604651165,0
2022-07-01,DIESEL,2546.02,154,16.532597402597403,0
2022-07-01,EXTRA,3588.0260000000003,759,4.727306982872201,0
2022-07-01,SUPER,46.872,14,3.348,0
2022-07-02,DIESEL,2881.607,148,19.470317567567566,0
2022-07-02,EXTRA,1798.0910000000001,434,4.143066820276498,0
2022-07-02,SUPER,71.80199999999999,13,5.523230769230769,0
2022-07-03,DIESEL,2377.854,74,32.13316216216216,0
2022-07-03,EXTRA,1418.314,319,4.44612539184953,0
2022-07-03,SUPER,78.531,13,6.040846153846155,0
2022-07-04,DIESEL,3525.199,161,21.89564596273292,0
2022-07-04,EXTRA,1410.556,370,3.8123135135135136,0
2022-07-04,SUPER,37.155,11,3.377727272727273,0
2022-07-05,DIESEL,2379.321,123,19.344073170731708,0
2022-07-05,EXTRA,1530.391,382,4.006259162303665,0
2022-07-05,SUPER,27.436,8,3.4295,0
2022-07-06,DIESEL,3384.348,159,21.28520754716981,0
2022-07-06,EXTRA,1758.7430000000002,436,4.033814220183487,0
2022-07-06,SUPER,41.092,11,3.7356363636363636,0
2022-07-07,DIESEL,2576.96,141,18.276312056737588,0
2022-07-07,EXTRA,1673.582,413,4.052256658595642,0
2022-07-07,SUPER,35.946,9,3.9939999999999998,0
2022-07-08,DIESEL,2257.355,135,16.72114814814815,0
2022-07-08,EXTRA,1700.654,401,4.241032418952618,0
2022-07-08,SUPER,25.003,9,2.778111111111111,0
2022-07-09,DIESEL,2332.86,121,19.279834710743803,0
2022-07-09,EXTRA,1554.471,391,3.97562915601023,0
2022-07-09,SUPER,57.946,10,5.7946,0
2022-07-10,DIESEL,1923.169,80,24.0396125,0
2022-07-10,EXTRA,1146.153,264,4.3414886363636365,0
2022-07-10,SUPER,109.901,16,6.8688125,0
2022-07-11,DIESEL,2896.127,136,21.295051470588234,0
2022-07-11,EXTRA,1349.1670000000001,345,3.910628985507247,0
2022-07-11,SUPER,45.956,11,4.177818181818182,0
2022-07-12,DIESEL,2930.141,134,21.866723880597014,0
2022-07-12,EXTRA,1371.603,344,3.987218023255814,0
2022-07-12,SUPER,24.404,7,3.486285714285714,0
2022-07-13,DIESEL,2601.733,141,18.45200709219858,0
2022-07-13,EXTRA,1415.069,338,4.186594674556213,0
2022-07-13,SUPER,16.406,5,3.2811999999999997,0
2022-07-14,DIESEL,2501.997,141,17.744659574468084,0
2022-07-14,EXTRA,1527.342,385,3.9671220779220784,0
2022-07-14,SUPER,32.305,9,3.589444444444444,0
2022-07-15,DIESEL,2059.75,115,17.910869565217393,0
2022-07-15,EXTRA,1435.135,344,4.171904069767442,0
2022-07-15,SUPER,22.103,5,4.4206,0
2022-07-16,DIESEL,2418.632,108,22.39474074074074,0
2022-07-16,EXTRA,1464.996,373,3.927603217158177,0
2022-07-16,SUPER,27.604,5,5.5207999999999995,0
2022-07-17,DIESEL,1388.987,80,17.362337500000002,0
2022-07-17,EXTRA,1173.615,297,3.9515656565656565,0
2022-07-17,SUPER,40.627,6,6.771166666666667,0
2022-07-18,DIESEL,2876.489,122,23.57777868852459,0
2022-07-18,EXTRA,1249.68,325,3.845169230769231,0
2022-07-18,SUPER,38.227000000000004,8,4.7783750000000005,0
2022-07-19,DIESEL,2747.389,140,19.624207142857145,0
2022-07-19,EXTRA,1309.462,346,3.7845722543352602,0
2022-07-19,SUPER,17.847,5,3.5694000000000004,0
2022-07-20,DIESEL,2125.832,120,17.715266666666665,0
2022-07-20,EXTRA,1405.316,368,3.8187934782608695,0
2022-07-20,SUPER,8.27,2,4.135,0
2022-07-21,DIESEL,2365.735,127,18.627834645669292,0
2022-07-21,EXTRA,1527.038,370,4.12712972972973,0
2022-07-21,SUPER,53.230000000000004,10,5.323,0
2022-07-22,DIESEL,1478.467,101,14.638287128712872,0
2022-07-22,EXTRA,1428.249,371,3.8497277628032345,0
2022-07-22,SUPER,42.502,9,4.722444444444445,0
2022-07-23,DIESEL,1561.458,105,14.871028571428573,0
2022-07-23,EXTRA,1404.411,340,4.130620588235295,0
2022-07-23,SUPER,57.176,9,6.352888888888889,0
2022-07-24,DIESEL,1327.934,62,21.418290322580646,0
2022-07-24,EXTRA,1066.832,262,4.071877862595421,0
2022-07-24,SUPER,37.614999999999995,9,4.179444444444444,0
2022-07-25,DIESEL,2606.697,114,22.865763157894737,0
2022-07-25,EXTRA,1275.1100000000001,321,3.9723052959501564,0
2022-07-25,SUPER,12.007000000000001,5,2.4014,0
2022-07-26,DIESEL,1957.196,113,17.320318584070797,0
2022-07-26,EXTRA,1283.142,325,3.948129230769231,0
2022-07-26,SUPER,36.128,7,5.161142857142857,0
2022-07-27,DIESEL,2234.679,115,19.431991304347825,0
2022-07-27,EXTRA,1215.643,308,3.946892857142857,0
2022-07-27,SUPER,7.803,3,2.601,0
2022-07-28,DIESEL,2664.562,125,21.316496,0
2022-07-28,EXTRA,1171.4180000000001,315,3.718787301587302,0
2022-07-28,SUPER,21.025,5,4.205,0
2022-07-29,DIESEL,2101.266,119,17.657697478991597,0
2022-07-29,EXTRA,1596.9840000000002,378,4.2248253968253975,0
2022-07-29,SUPER,20.267,5,4.0534,0
2022-07-30,DIESEL,2208.137,108,20.445712962962965,0
2022-07-30,EXTRA,1626.4270000000001,402,4.045838308457712,0
2022-07-30,SUPER,29.921,8,3.740125,0
2022-07-31,DIESEL,1322.508,69,19.16678260869565,0
2022-07-31,EXTRA,1014.481,268,3.7853768656716418,0
2022-07-31,SUPER,26.235999999999997,7,3.7479999999999998,0
2022-08-01,DIESEL,1654.561,109,15.17945871559633,0
2022-08-01,EXTRA,1132.984,271,4.180752767527675,0
2022-08-01,SUPER,34.455,8,4.306875,0
2022-08-02,DIESEL,2261.143,152,14.875940789473685,0
2022-08-02,EXTRA,1111.305,299,3.716739130434783,0
2022-08-02,SUPER,15.604,3,5.201333333333333,0
2022-08-03,DIESEL,3098.012,141,21.97171631205674,0
2022-08-03,EXTRA,1407.027,343,4.102119533527697,0
2022-08-03,SUPER,23.807000000000002,5,4.7614,0
